dia;mes;año ;hora costo marginal;
14;2;2015;22;101.904
14;2;2015;23;98.868
14;2;2015;24;85.446
15;2;2015;1;85.432
15;2;2015;2;85.432
15;2;2015;3;85.432
15;2;2015;4;85.432
15;2;2015;5;85.432
15;2;2015;6;85.432
15;2;2015;7;85.432
15;2;2015;8;85.434
15;2;2015;9;85.434
15;2;2015;10;85.434
15;2;2015;11;85.434
15;2;2015;12;85.434
15;2;2015;13;85.434
15;2;2015;14;85.434
15;2;2015;15;85.434
15;2;2015;16;85.434
15;2;2015;17;85.434
15;2;2015;18;85.434
15;2;2015;19;85.434
15;2;2015;20;85.434
15;2;2015;21;85.434
15;2;2015;22;85.434
15;2;2015;23;85.434
15;2;2015;24;85.434
16;2;2015;1;92.534
16;2;2015;2;85.446
16;2;2015;3;92.486
16;2;2015;4;92.51
16;2;2015;5;85.446
16;2;2015;6;85.446
16;2;2015;7;85.446
16;2;2015;8;85.446
16;2;2015;9;85.446
16;2;2015;10;85.446
16;2;2015;11;85.446
16;2;2015;12;92.502
16;2;2015;13;85.385
16;2;2015;14;82.481
16;2;2015;15;81.675
16;2;2015;16;81.675
16;2;2015;17;81.675
16;2;2015;18;81.675
16;2;2015;19;84.8
16;2;2015;20;84.867
16;2;2015;21;84.759
16;2;2015;22;81.675
16;2;2015;23;81.675
16;2;2015;24;81.675
17;2;2015;1;70.793
17;2;2015;2;0
17;2;2015;3;34.7856
17;2;2015;4;65.549
17;2;2015;5;63.38
17;2;2015;6;66.34
17;2;2015;7;17.1676
17;2;2015;8;41.3376
17;2;2015;9;69.076
17;2;2015;10;33.7967
17;2;2015;11;81.676
17;2;2015;12;81.676
17;2;2015;13;61.3408
17;2;2015;14;81.676
17;2;2015;15;69.009
17;2;2015;16;67.565
17;2;2015;17;40.9806
17;2;2015;18;20.3017
17;2;2015;19;62.1055
17;2;2015;20;81.676
17;2;2015;21;81.676
17;2;2015;22;81.465
17;2;2015;23;81.465
17;2;2015;24;0
18;2;2015;1;20.4273
18;2;2015;2;0
18;2;2015;3;0
18;2;2015;4;0
18;2;2015;5;0
18;2;2015;6;0
18;2;2015;7;0
18;2;2015;8;38.077
18;2;2015;9;81.678
18;2;2015;10;82.95
18;2;2015;11;83.416
18;2;2015;12;100.653
18;2;2015;13;128.885
18;2;2015;14;103.882
18;2;2015;15;103.882
18;2;2015;16;103.882
18;2;2015;17;134.43
18;2;2015;18;84.511
18;2;2015;19;99.846
18;2;2015;20;85.084
18;2;2015;21;83.454
18;2;2015;22;82.215
18;2;2015;23;81.675
18;2;2015;24;81.678
19;2;2015;1;71.159
19;2;2015;2;65.049
19;2;2015;3;20.681
19;2;2015;4;20.3753
19;2;2015;5;40.8966
19;2;2015;6;65.519
19;2;2015;7;16.675
19;2;2015;8;81.678
19;2;2015;9;99.538
19;2;2015;10;103.864
19;2;2015;11;103.882
19;2;2015;12;103.882
19;2;2015;13;103.882
19;2;2015;14;103.882
19;2;2015;15;103.882
19;2;2015;16;103.882
19;2;2015;17;103.882
19;2;2015;18;83.353
19;2;2015;19;119.241
19;2;2015;20;123.536
19;2;2015;21;124.226
19;2;2015;22;103.529
19;2;2015;23;84.243
19;2;2015;24;84.099
20;2;2015;1;81.675
20;2;2015;2;82.607
20;2;2015;3;84.501
20;2;2015;4;78.712
20;2;2015;5;81.477
20;2;2015;6;83.78
20;2;2015;7;82.617
20;2;2015;8;98.944
20;2;2015;9;102.545
20;2;2015;10;103.882
20;2;2015;11;103.882
20;2;2015;12;103.882
20;2;2015;13;103.882
20;2;2015;14;103.882
20;2;2015;15;103.882
20;2;2015;16;103.882
20;2;2015;17;103.882
20;2;2015;18;103.882
20;2;2015;19;100.171
20;2;2015;20;96.087
20;2;2015;21;102.336
20;2;2015;22;103.882
20;2;2015;23;82.585
20;2;2015;24;81.979
21;2;2015;1;84.438
21;2;2015;2;83.96
21;2;2015;3;81.675
21;2;2015;4;79.967
21;2;2015;5;81.675
21;2;2015;6;81.675
21;2;2015;7;70.861
21;2;2015;8;82.879
21;2;2015;9;95.074
21;2;2015;10;96.077
21;2;2015;11;103.312
21;2;2015;12;103.312
21;2;2015;13;97.021
21;2;2015;14;85.068
21;2;2015;15;124.562
21;2;2015;16;101.769
21;2;2015;17;86.038
21;2;2015;18;84.036
21;2;2015;19;102.79
21;2;2015;20;92.043
21;2;2015;21;84.596
21;2;2015;22;84.718
21;2;2015;23;81.675
21;2;2015;24;81.675
22;2;2015;1;69.326
22;2;2015;2;20.8763
22;2;2015;3;83.757
22;2;2015;4;81.679
22;2;2015;5;81.763
22;2;2015;6;69.786
22;2;2015;7;51.0936
22;2;2015;8;34.5768
22;2;2015;9;69.046
22;2;2015;10;85.695
22;2;2015;11;81.675
22;2;2015;12;81.675
22;2;2015;13;81.675
22;2;2015;14;81.679
22;2;2015;15;83.853
22;2;2015;16;81.679
22;2;2015;17;81.675
22;2;2015;18;81.675
22;2;2015;19;81.679
22;2;2015;20;86.169
22;2;2015;21;82.014
22;2;2015;22;82.67
22;2;2015;23;81.679
22;2;2015;24;81.465
23;2;2015;1;81.675
23;2;2015;2;86.223
23;2;2015;3;81.679
23;2;2015;4;85.094
23;2;2015;5;81.679
23;2;2015;6;85.094
23;2;2015;7;82.253
23;2;2015;8;98.693
23;2;2015;9;103.312
23;2;2015;10;103.312
23;2;2015;11;143.346
23;2;2015;12;139.811
23;2;2015;13;138.658
23;2;2015;14;139.811
23;2;2015;15;139.811
23;2;2015;16;119.763
23;2;2015;17;103.312
23;2;2015;18;103.312
23;2;2015;19;102.458
23;2;2015;20;102.943
23;2;2015;21;103.312
23;2;2015;22;100.345
23;2;2015;23;99.585
23;2;2015;24;85.847
24;2;2015;1;81.676
24;2;2015;2;85.351
24;2;2015;3;83.793
24;2;2015;4;81.675
24;2;2015;5;81.679
24;2;2015;6;85.19
24;2;2015;7;83.401
24;2;2015;8;96.672
24;2;2015;9;103.312
24;2;2015;10;103.312
24;2;2015;11;103.312
24;2;2015;12;103.312
24;2;2015;13;103.312
24;2;2015;14;103.312
24;2;2015;15;103.312
24;2;2015;16;103.312
24;2;2015;17;103.312
24;2;2015;18;103.312
24;2;2015;19;103.312
24;2;2015;20;103.312
24;2;2015;21;103.312
24;2;2015;22;103.312
24;2;2015;23;103.312
24;2;2015;24;102.771
25;2;2015;1;103.312
25;2;2015;2;85.168
25;2;2015;3;81.675
25;2;2015;4;85.644
25;2;2015;5;84.239
25;2;2015;6;83.972
25;2;2015;7;83.041
25;2;2015;8;97.543
25;2;2015;9;99.065
25;2;2015;10;103.312
25;2;2015;11;103.312
25;2;2015;12;103.312
25;2;2015;13;103.312
25;2;2015;14;103.312
25;2;2015;15;103.312
25;2;2015;16;103.312
25;2;2015;17;103.312
25;2;2015;18;102.284
25;2;2015;19;97.079
25;2;2015;20;100.511
25;2;2015;21;103.312
25;2;2015;22;86.221
25;2;2015;23;81.676
25;2;2015;24;83.769
26;2;2015;1;70.486
26;2;2015;2;81.675
26;2;2015;3;81.675
26;2;2015;4;68.546
26;2;2015;5;69.286
26;2;2015;6;81.675
26;2;2015;7;81.675
26;2;2015;8;99.941
26;2;2015;9;124.485
26;2;2015;10;103.303
26;2;2015;11;103.303
26;2;2015;12;103.303
26;2;2015;13;103.303
26;2;2015;14;103.303
26;2;2015;15;103.303
26;2;2015;16;103.303
26;2;2015;17;103.303
26;2;2015;18;102.31
26;2;2015;19;100.796
26;2;2015;20;103.303
26;2;2015;21;103.303
26;2;2015;22;103.303
26;2;2015;23;103.303
26;2;2015;24;103.303
27;2;2015;1;103.312
27;2;2015;2;81.679
27;2;2015;3;81.675
27;2;2015;4;81.675
27;2;2015;5;81.675
27;2;2015;6;81.675
27;2;2015;7;81.679
27;2;2015;8;103.312
27;2;2015;9;103.312
27;2;2015;10;103.312
27;2;2015;11;103.312
27;2;2015;12;103.312
27;2;2015;13;103.312
27;2;2015;14;103.312
27;2;2015;15;103.312
27;2;2015;16;103.312
27;2;2015;17;103.312
27;2;2015;18;103.312
27;2;2015;19;103.312
27;2;2015;20;103.312
27;2;2015;21;103.312
27;2;2015;22;103.312
27;2;2015;23;103.312
27;2;2015;24;94.443
28;2;2015;1;86.104
28;2;2015;2;86.104
28;2;2015;3;86.104
28;2;2015;4;86.104
28;2;2015;5;86.104
28;2;2015;6;86.104
28;2;2015;7;86.104
28;2;2015;8;91.394
28;2;2015;9;103.035
28;2;2015;10;103.308
28;2;2015;11;103.308
28;2;2015;12;103.308
28;2;2015;13;103.308
28;2;2015;14;103.308
28;2;2015;15;103.308
28;2;2015;16;97.952
28;2;2015;17;92.893
28;2;2015;18;91.367
28;2;2015;19;102.6
28;2;2015;20;103.228
28;2;2015;21;103.308
28;2;2015;22;103.308
28;2;2015;23;91.368
28;2;2015;24;101.801
1;3;2015;1;91.376
1;3;2015;2;101.144
1;3;2015;3;103.514
1;3;2015;4;102.048
1;3;2015;5;103.468
1;3;2015;6;94.686
1;3;2015;7;86.141
1;3;2015;8;91.371
1;3;2015;9;99.569
1;3;2015;10;102.586
1;3;2015;11;103.54
1;3;2015;12;103.54
1;3;2015;13;103.54
1;3;2015;14;103.54
1;3;2015;15;103.54
1;3;2015;16;103.54
1;3;2015;17;100.321
1;3;2015;18;99.661
1;3;2015;19;103.54
1;3;2015;20;103.54
1;3;2015;21;103.54
1;3;2015;22;103.54
1;3;2015;23;103.54
1;3;2015;24;102.7
2;3;2015;1;103.407
2;3;2015;2;91.374
2;3;2015;3;91.869
2;3;2015;4;103.376
2;3;2015;5;91.363
2;3;2015;6;118.418
2;3;2015;7;97.092
2;3;2015;8;117.619
2;3;2015;9;103.54
2;3;2015;10;103.54
2;3;2015;11;103.54
2;3;2015;12;103.54
2;3;2015;13;103.54
2;3;2015;14;103.54
2;3;2015;15;103.54
2;3;2015;16;103.54
2;3;2015;17;103.54
2;3;2015;18;103.54
2;3;2015;19;103.54
2;3;2015;20;103.54
2;3;2015;21;103.54
2;3;2015;22;103.54
2;3;2015;23;103.54
2;3;2015;24;103.55
3;3;2015;1;86.138
3;3;2015;2;86.138
3;3;2015;3;86.138
3;3;2015;4;86.138
3;3;2015;5;86.138
3;3;2015;6;86.138
3;3;2015;7;86.138
3;3;2015;8;103.92
3;3;2015;9;103.92
3;3;2015;10;103.92
3;3;2015;11;103.92
3;3;2015;12;103.92
3;3;2015;13;103.92
3;3;2015;14;103.92
3;3;2015;15;103.92
3;3;2015;16;103.92
3;3;2015;17;103.92
3;3;2015;18;103.92
3;3;2015;19;103.92
3;3;2015;20;103.92
3;3;2015;21;103.92
3;3;2015;22;103.92
3;3;2015;23;103.92
3;3;2015;24;98.844
4;3;2015;1;101.895
4;3;2015;2;102.28
4;3;2015;3;101.033
4;3;2015;4;101.861
4;3;2015;5;100.899
4;3;2015;6;101.556
4;3;2015;7;100.685
4;3;2015;8;104.096
4;3;2015;9;104.096
4;3;2015;10;104.096
4;3;2015;11;104.096
4;3;2015;12;130.485
4;3;2015;13;104.096
4;3;2015;14;148.965
4;3;2015;15;126.26
4;3;2015;16;104.096
4;3;2015;17;104.096
4;3;2015;18;104.096
4;3;2015;19;95.467
4;3;2015;20;104.096
4;3;2015;21;96.788
4;3;2015;22;104.096
4;3;2015;23;104.088
4;3;2015;24;102.339
5;3;2015;1;102.104
5;3;2015;2;104.088
5;3;2015;3;92.966
5;3;2015;4;97.757
5;3;2015;5;104.064
5;3;2015;6;102.115
5;3;2015;7;102.477
5;3;2015;8;104.096
5;3;2015;9;104.096
5;3;2015;10;104.096
5;3;2015;11;165.124
5;3;2015;12;129.458
5;3;2015;13;104.096
5;3;2015;14;135.548
5;3;2015;15;165.099
5;3;2015;16;135.548
5;3;2015;17;104.096
5;3;2015;18;104.096
5;3;2015;19;104.096
5;3;2015;20;104.096
5;3;2015;21;104.096
5;3;2015;22;104.096
5;3;2015;23;104.096
5;3;2015;24;104.096
6;3;2015;1;104.096
6;3;2015;2;103.958
6;3;2015;3;99.756
6;3;2015;4;99.751
6;3;2015;5;133.112
6;3;2015;6;135.548
6;3;2015;7;99.077
6;3;2015;8;104.096
6;3;2015;9;104.096
6;3;2015;10;104.096
6;3;2015;11;104.096
6;3;2015;12;104.096
6;3;2015;13;135.548
6;3;2015;14;135.548
6;3;2015;15;135.548
6;3;2015;16;135.548
6;3;2015;17;104.096
6;3;2015;18;104.096
6;3;2015;19;104.096
6;3;2015;20;104.096
6;3;2015;21;104.096
6;3;2015;22;103.668
6;3;2015;23;104.096
6;3;2015;24;104.096
7;3;2015;1;92.52
7;3;2015;2;92.52
7;3;2015;3;92.52
7;3;2015;4;92.52
7;3;2015;5;92.52
7;3;2015;6;92.52
7;3;2015;7;92.52
7;3;2015;8;92.52
7;3;2015;9;92.52
7;3;2015;10;131.209
7;3;2015;11;125.859
7;3;2015;12;92.52
7;3;2015;13;92.52
7;3;2015;14;92.52
7;3;2015;15;92.52
7;3;2015;16;92.52
7;3;2015;17;92.52
7;3;2015;18;92.52
7;3;2015;19;92.52
7;3;2015;20;92.52
7;3;2015;21;92.52
7;3;2015;22;92.52
7;3;2015;23;92.52
7;3;2015;24;92.52
8;3;2015;1;93.083
8;3;2015;2;93.083
8;3;2015;3;93.083
8;3;2015;4;93.083
8;3;2015;5;91.659
8;3;2015;6;89.722
8;3;2015;7;91.803
8;3;2015;8;88.222
8;3;2015;9;91.751
8;3;2015;10;89.954
8;3;2015;11;89.849
8;3;2015;12;91.822
8;3;2015;13;89.047
8;3;2015;14;84.937
8;3;2015;15;90.918
8;3;2015;16;86.555
8;3;2015;17;83.981
8;3;2015;18;85.539
8;3;2015;19;86.023
8;3;2015;20;87.63
8;3;2015;21;89.131
8;3;2015;22;89.427
8;3;2015;23;87.896
8;3;2015;24;92.164
9;3;2015;1;90.033
9;3;2015;2;85.981
9;3;2015;3;90.892
9;3;2015;4;86.221
9;3;2015;5;84.546
9;3;2015;6;89.83
9;3;2015;7;90.315
9;3;2015;8;92.856
9;3;2015;9;92.856
9;3;2015;10;92.856
9;3;2015;11;92.856
9;3;2015;12;92.856
9;3;2015;13;92.856
9;3;2015;14;92.856
9;3;2015;15;116.935
9;3;2015;16;92.856
9;3;2015;17;92.856
9;3;2015;18;88.033
9;3;2015;19;90.989
9;3;2015;20;85.44
9;3;2015;21;85.415
9;3;2015;22;90.275
9;3;2015;23;122.409
9;3;2015;24;89.989
10;3;2015;1;86.001
10;3;2015;2;92.139
10;3;2015;3;89.792
10;3;2015;4;91.701
10;3;2015;5;92.438
10;3;2015;6;115.022
10;3;2015;7;116.635
10;3;2015;8;92.837
10;3;2015;9;92.837
10;3;2015;10;92.837
10;3;2015;11;137.484
10;3;2015;12;92.837
10;3;2015;13;92.837
10;3;2015;14;92.837
10;3;2015;15;92.837
10;3;2015;16;92.837
10;3;2015;17;92.837
10;3;2015;18;85.472
10;3;2015;19;92.837
10;3;2015;20;92.837
10;3;2015;21;92.837
10;3;2015;22;92.837
10;3;2015;23;83.653
10;3;2015;24;83.173
11;3;2015;1;87.315
11;3;2015;2;91.072
11;3;2015;3;86.149
11;3;2015;4;93.123
11;3;2015;5;91.862
11;3;2015;6;116.447
11;3;2015;7;130.397
11;3;2015;8;92.837
11;3;2015;9;92.837
11;3;2015;10;92.837
11;3;2015;11;169.973
11;3;2015;12;169.984
11;3;2015;13;170.029
11;3;2015;14;169.988
11;3;2015;15;170.025
11;3;2015;16;169.926
11;3;2015;17;138.284
11;3;2015;18;92.946
11;3;2015;19;138.284
11;3;2015;20;92.837
11;3;2015;21;92.837
11;3;2015;22;138.284
11;3;2015;23;93.001
11;3;2015;24;92.837
12;3;2015;1;92.837
12;3;2015;2;92.837
12;3;2015;3;92.837
12;3;2015;4;92.837
12;3;2015;5;90.128
12;3;2015;6;92.761
12;3;2015;7;127.772
12;3;2015;8;92.837
12;3;2015;9;92.837
12;3;2015;10;92.837
12;3;2015;11;92.837
12;3;2015;12;92.837
12;3;2015;13;92.837
12;3;2015;14;92.837
12;3;2015;15;92.837
12;3;2015;16;92.837
12;3;2015;17;92.837
12;3;2015;18;92.837
12;3;2015;19;86.425
12;3;2015;20;90.591
12;3;2015;21;131.034
12;3;2015;22;91.466
12;3;2015;23;89.318
12;3;2015;24;89.08
13;3;2015;1;86.793
13;3;2015;2;89.271
13;3;2015;3;91.602
13;3;2015;4;85.206
13;3;2015;5;88.239
13;3;2015;6;91.725
13;3;2015;7;89.693
13;3;2015;8;89.92
13;3;2015;9;93.123
13;3;2015;10;92.742
13;3;2015;11;92.742
13;3;2015;12;92.742
13;3;2015;13;92.592
13;3;2015;14;116.935
13;3;2015;15;135.384
13;3;2015;16;128.971
13;3;2015;17;92.742
13;3;2015;18;88.559
13;3;2015;19;92.742
13;3;2015;20;121.959
13;3;2015;21;132.76
13;3;2015;22;122.709
13;3;2015;23;91.521
13;3;2015;24;90.826
14;3;2015;1;100.833
14;3;2015;2;97.14
14;3;2015;3;87.046
14;3;2015;4;87.277
14;3;2015;5;87.046
14;3;2015;6;87.277
14;3;2015;7;87.277
14;3;2015;8;101.693
14;3;2015;9;100.03
14;3;2015;10;101.077
14;3;2015;11;102.146
14;3;2015;12;102.146
14;3;2015;13;102.146
14;3;2015;14;102.146
14;3;2015;15;102.146
14;3;2015;16;102.146
14;3;2015;17;102.146
14;3;2015;18;89.611
14;3;2015;19;102.146
14;3;2015;20;99.455
14;3;2015;21;98.379
14;3;2015;22;94.746
14;3;2015;23;102.146
14;3;2015;24;102.146
15;3;2015;1;101.38
15;3;2015;2;101.38
15;3;2015;3;97.106
15;3;2015;4;98.275
15;3;2015;5;95.334
15;3;2015;6;98.023
15;3;2015;7;96.065
15;3;2015;8;97.623
15;3;2015;9;94.275
15;3;2015;10;97.391
15;3;2015;11;100.751
15;3;2015;12;100.843
15;3;2015;13;128.818
15;3;2015;14;95.763
15;3;2015;15;97.047
15;3;2015;16;101.351
15;3;2015;17;98.362
15;3;2015;18;97.995
15;3;2015;19;96.234
15;3;2015;20;98.961
15;3;2015;21;101.495
15;3;2015;22;92.868
15;3;2015;23;96.92
15;3;2015;24;94.007
16;3;2015;1;89.659
16;3;2015;2;99.477
16;3;2015;3;87.277
16;3;2015;4;87.046
16;3;2015;5;99.158
16;3;2015;6;100.218
16;3;2015;7;101.521
16;3;2015;8;101.902
16;3;2015;9;102.205
16;3;2015;10;102.205
16;3;2015;11;102.205
16;3;2015;12;102.205
16;3;2015;13;102.205
16;3;2015;14;102.205
16;3;2015;15;102.205
16;3;2015;16;102.205
16;3;2015;17;102.205
16;3;2015;18;90.905
16;3;2015;19;98.651
16;3;2015;20;99.107
16;3;2015;21;96.068
16;3;2015;22;95.846
16;3;2015;23;87.046
16;3;2015;24;98.082
17;3;2015;1;98.809
17;3;2015;2;87.277
17;3;2015;3;87.046
17;3;2015;4;87.046
17;3;2015;5;87.046
17;3;2015;6;83.883
17;3;2015;7;87.277
17;3;2015;8;112.277
17;3;2015;9;102.124
17;3;2015;10;102.124
17;3;2015;11;102.124
17;3;2015;12;102.124
17;3;2015;13;102.124
17;3;2015;14;102.124
17;3;2015;15;133.621
17;3;2015;16;102.124
17;3;2015;17;102.124
17;3;2015;18;100.559
17;3;2015;19;102.124
17;3;2015;20;100.524
17;3;2015;21;96.03
17;3;2015;22;97.635
17;3;2015;23;87.277
17;3;2015;24;101.375
18;3;2015;1;101.535
18;3;2015;2;88.81
18;3;2015;3;91.042
18;3;2015;4;87.277
18;3;2015;5;87.277
18;3;2015;6;96.368
18;3;2015;7;97.736
18;3;2015;8;101.433
18;3;2015;9;102.093
18;3;2015;10;102.093
18;3;2015;11;102.093
18;3;2015;12;102.093
18;3;2015;13;127.734
18;3;2015;14;121.041
18;3;2015;15;125.423
18;3;2015;16;128.132
18;3;2015;17;102.093
18;3;2015;18;102.093
18;3;2015;19;102.093
18;3;2015;20;98.861
18;3;2015;21;102.057
18;3;2015;22;87.277
18;3;2015;23;100.171
18;3;2015;24;100.507
19;3;2015;1;97.716
19;3;2015;2;92.061
19;3;2015;3;91.926
19;3;2015;4;92.43
19;3;2015;5;89.19
19;3;2015;6;100.491
19;3;2015;7;98.64
19;3;2015;8;100.163
19;3;2015;9;102.186
19;3;2015;10;102.186
19;3;2015;11;170.002
19;3;2015;12;169.958
19;3;2015;13;169.949
19;3;2015;14;124.388
19;3;2015;15;102.186
19;3;2015;16;102.186
19;3;2015;17;102.186
19;3;2015;18;102.186
19;3;2015;19;95.414
19;3;2015;20;102.186
19;3;2015;21;102.186
19;3;2015;22;89.856
19;3;2015;23;100.693
19;3;2015;24;92.6
20;3;2015;1;102.075
20;3;2015;2;100.154
20;3;2015;3;97.958
20;3;2015;4;98.87
20;3;2015;5;94.042
20;3;2015;6;95.926
20;3;2015;7;101.36
20;3;2015;8;101.949
20;3;2015;9;101.949
20;3;2015;10;134.428
20;3;2015;11;134.428
20;3;2015;12;169.961
20;3;2015;13;170.051
20;3;2015;14;134.428
20;3;2015;15;134.428
20;3;2015;16;130.515
20;3;2015;17;102.186
20;3;2015;18;100.298
20;3;2015;19;102.186
20;3;2015;20;102.254
20;3;2015;21;102.186
20;3;2015;22;102.186
20;3;2015;23;98.637
20;3;2015;24;99.944
21;3;2015;1;86.802
21;3;2015;2;86.802
21;3;2015;3;86.802
21;3;2015;4;86.802
21;3;2015;5;97.583
21;3;2015;6;86.802
21;3;2015;7;86.802
21;3;2015;8;86.802
21;3;2015;9;101.087
21;3;2015;10;105.152
21;3;2015;11;103.982
21;3;2015;12;104.202
21;3;2015;13;101.089
21;3;2015;14;101.086
21;3;2015;15;101.075
21;3;2015;16;101.075
21;3;2015;17;86.802
21;3;2015;18;101.075
21;3;2015;19;101.091
21;3;2015;20;101.189
21;3;2015;21;86.802
21;3;2015;22;86.802
21;3;2015;23;101.075
21;3;2015;24;86.802
22;3;2015;1;86.802
22;3;2015;2;86.802
22;3;2015;3;86.802
22;3;2015;4;86.802
22;3;2015;5;86.802
22;3;2015;6;86.802
22;3;2015;7;86.802
22;3;2015;8;86.802
22;3;2015;9;86.802
22;3;2015;10;86.802
22;3;2015;11;106.142
22;3;2015;12;101.091
22;3;2015;13;102.756
22;3;2015;14;101.075
22;3;2015;15;86.802
22;3;2015;16;86.802
22;3;2015;17;86.802
22;3;2015;18;86.802
22;3;2015;19;86.802
22;3;2015;20;86.802
22;3;2015;21;86.802
22;3;2015;22;86.802
22;3;2015;23;86.802
22;3;2015;24;86.802
23;3;2015;1;86.802
23;3;2015;2;86.802
23;3;2015;3;86.802
23;3;2015;4;86.802
23;3;2015;5;86.802
23;3;2015;6;86.802
23;3;2015;7;86.802
23;3;2015;8;86.802
23;3;2015;9;86.802
23;3;2015;10;101.817
23;3;2015;11;104.788
23;3;2015;12;101.09
23;3;2015;13;101.32
23;3;2015;14;136.903
23;3;2015;15;136.903
23;3;2015;16;136.903
23;3;2015;17;101.085
23;3;2015;18;86.802
23;3;2015;19;101.091
23;3;2015;20;101.809
23;3;2015;21;104.426
23;3;2015;22;102.25
23;3;2015;23;86.802
23;3;2015;24;86.802
24;3;2015;1;86.802
24;3;2015;2;86.802
24;3;2015;3;86.802
24;3;2015;4;86.802
24;3;2015;5;86.802
24;3;2015;6;86.802
24;3;2015;7;86.576
24;3;2015;8;86.802
24;3;2015;9;86.802
24;3;2015;10;86.802
24;3;2015;11;102.103
24;3;2015;12;101.613
24;3;2015;13;101.091
24;3;2015;14;104.949
24;3;2015;15;104.559
24;3;2015;16;101.075
24;3;2015;17;86.802
24;3;2015;18;86.802
24;3;2015;19;86.802
24;3;2015;20;86.802
24;3;2015;21;86.802
24;3;2015;22;86.802
24;3;2015;23;86.802
24;3;2015;24;86.802
25;3;2015;1;86.802
25;3;2015;2;86.576
25;3;2015;3;86.576
25;3;2015;4;86.802
25;3;2015;5;86.576
25;3;2015;6;86.576
25;3;2015;7;79.788
25;3;2015;8;86.802
25;3;2015;9;86.802
25;3;2015;10;86.802
25;3;2015;11;86.802
25;3;2015;12;101.075
25;3;2015;13;101.075
25;3;2015;14;102.837
25;3;2015;15;103.655
25;3;2015;16;101.434
25;3;2015;17;102.078
25;3;2015;18;86.802
25;3;2015;19;86.802
25;3;2015;20;86.802
25;3;2015;21;86.802
25;3;2015;22;86.802
25;3;2015;23;86.802
25;3;2015;24;86.802
26;3;2015;1;86.802
26;3;2015;2;86.802
26;3;2015;3;86.802
26;3;2015;4;86.802
26;3;2015;5;86.802
26;3;2015;6;87.951
26;3;2015;7;86.802
26;3;2015;8;88.026
26;3;2015;9;88.026
26;3;2015;10;88.026
26;3;2015;11;105.383
26;3;2015;12;103.419
26;3;2015;13;104.143
26;3;2015;14;105.549
26;3;2015;15;101.085
26;3;2015;16;101.099
26;3;2015;17;88.026
26;3;2015;18;88.026
26;3;2015;19;88.026
26;3;2015;20;88.026
26;3;2015;21;88.026
26;3;2015;22;86.802
26;3;2015;23;86.802
26;3;2015;24;86.802
27;3;2015;1;86.802
27;3;2015;2;86.802
27;3;2015;3;86.802
27;3;2015;4;87.946
27;3;2015;5;86.802
27;3;2015;6;86.802
27;3;2015;7;86.802
27;3;2015;8;86.802
27;3;2015;9;88.026
27;3;2015;10;88.026
27;3;2015;11;88.026
27;3;2015;12;88.026
27;3;2015;13;88.026
27;3;2015;14;88.026
27;3;2015;15;88.026
27;3;2015;16;88.026
27;3;2015;17;86.802
27;3;2015;18;88.026
27;3;2015;19;87.965
27;3;2015;20;86.802
27;3;2015;21;86.802
27;3;2015;22;87.957
27;3;2015;23;86.802
27;3;2015;24;86.802
28;3;2015;1;86.756
28;3;2015;2;86.756
28;3;2015;3;86.756
28;3;2015;4;86.756
28;3;2015;5;86.756
28;3;2015;6;86.756
28;3;2015;7;86.756
28;3;2015;8;86.756
28;3;2015;9;86.756
28;3;2015;10;86.756
28;3;2015;11;86.756
28;3;2015;12;86.756
28;3;2015;13;86.756
28;3;2015;14;100.653
28;3;2015;15;104.475
28;3;2015;16;106.162
28;3;2015;17;86.756
28;3;2015;18;86.756
28;3;2015;19;86.756
28;3;2015;20;86.756
28;3;2015;21;86.756
28;3;2015;22;86.756
28;3;2015;23;107.307
28;3;2015;24;86.756
29;3;2015;1;86.802
29;3;2015;2;86.802
29;3;2015;3;86.802
29;3;2015;4;86.802
29;3;2015;5;86.576
29;3;2015;6;86.576
29;3;2015;7;78.882
29;3;2015;8;86.802
29;3;2015;9;86.802
29;3;2015;10;86.802
29;3;2015;11;86.802
29;3;2015;12;86.802
29;3;2015;13;86.802
29;3;2015;14;86.802
29;3;2015;15;86.802
29;3;2015;16;86.802
29;3;2015;17;86.802
29;3;2015;18;86.802
29;3;2015;19;86.802
29;3;2015;20;86.802
29;3;2015;21;86.802
29;3;2015;22;86.802
29;3;2015;23;86.802
29;3;2015;24;86.802
30;3;2015;1;86.802
30;3;2015;2;86.802
30;3;2015;3;86.802
30;3;2015;4;86.802
30;3;2015;5;86.802
30;3;2015;6;86.802
30;3;2015;7;86.802
30;3;2015;8;86.802
30;3;2015;9;104.833
30;3;2015;10;124.484
30;3;2015;11;128.095
30;3;2015;12;124.556
30;3;2015;13;104.171
30;3;2015;14;107.04
30;3;2015;15;104.599
30;3;2015;16;102.037
30;3;2015;17;104.589
30;3;2015;18;102.175
30;3;2015;19;86.802
30;3;2015;20;86.802
30;3;2015;21;86.802
30;3;2015;22;86.802
30;3;2015;23;86.802
30;3;2015;24;86.802
31;3;2015;1;86.802
31;3;2015;2;86.802
31;3;2015;3;86.802
31;3;2015;4;86.802
31;3;2015;5;86.802
31;3;2015;6;86.802
31;3;2015;7;86.802
31;3;2015;8;86.802
31;3;2015;9;105.585
31;3;2015;10;104.599
31;3;2015;11;169.937
31;3;2015;12;128.095
31;3;2015;13;105.004
31;3;2015;14;103.98
31;3;2015;15;86.802
31;3;2015;16;86.802
